Datetime,PJMW_MW
4/30/2008,5166
5/1/2008,5057
5/2/2008,4859.041667
5/3/2008,4501.25
5/4/2008,4233.416667
5/5/2008,4923.541667
5/6/2008,4965.208333
5/7/2008,5014.375
5/8/2008,5005.416667
5/9/2008,4786.458333
5/10/2008,4442.083333
5/11/2008,4340.458333
5/12/2008,5250
5/13/2008,5129.958333
5/14/2008,5002.875
5/15/2008,5035.666667
5/16/2008,4955.833333
5/17/2008,4556.041667
5/18/2008,4318.541667
5/19/2008,5009.041667
5/20/2008,5180.416667
5/21/2008,5137.833333
5/22/2008,5075.791667
5/23/2008,4930.5
5/24/2008,4322.625
5/25/2008,4181.291667
5/26/2008,4453.541667
5/27/2008,5331.125
5/28/2008,5028.791667
5/29/2008,5056.25
5/30/2008,5112.541667
5/31/2008,4864.25
6/1/2008,4577.5
6/2/2008,5125.041667
6/3/2008,5254.416667
6/4/2008,5281.833333
6/5/2008,5758.541667
6/6/2008,6236.5
6/7/2008,6132.333333
6/8/2008,6051.666667
6/9/2008,5971.75
6/10/2008,6540.125
6/11/2008,6065.041667
6/12/2008,6172.25
6/13/2008,6237.416667
6/14/2008,5404.916667
6/15/2008,5134.5
6/16/2008,5500.541667
6/17/2008,5149.166667
6/18/2008,5039.333333
6/19/2008,5017.625
6/20/2008,5070.583333
6/21/2008,5004.333333
6/22/2008,4869.041667
6/23/2008,5432.375
6/24/2008,5330.875
6/25/2008,5689.25
6/26/2008,6027.083333
6/27/2008,5985.25
6/28/2008,5513.375
6/29/2008,5088.833333
6/30/2008,5291.416667
7/1/2008,5114.416667
7/2/2008,5294.666667
7/3/2008,5337
7/4/2008,4583.458333
7/5/2008,4818
7/6/2008,5006.583333
7/7/2008,5908.166667
7/8/2008,6246.208333
7/9/2008,6034.208333
7/10/2008,5818.791667
7/11/2008,5764.083333
7/12/2008,5853.375
7/13/2008,5530
7/14/2008,5813.583333
7/15/2008,5897.166667
7/16/2008,6099.375
7/17/2008,6204.125
7/18/2008,6453
7/19/2008,6074.875
7/20/2008,5772.208333
7/21/2008,6400.166667
7/22/2008,6305.791667
7/23/2008,5806.75
7/24/2008,5562.333333
7/25/2008,5679.541667
7/26/2008,5541.916667
7/27/2008,5432
7/28/2008,5731
7/29/2008,6219.083333
7/30/2008,6222.875
7/31/2008,6225.166667
8/1/2008,6268.291667
8/2/2008,5633.833333
8/3/2008,5108
8/4/2008,5834.666667
8/5/2008,5875.75
8/6/2008,6270.125
8/7/2008,5910.416667
8/8/2008,5418.625
8/9/2008,4889.958333
8/10/2008,4633
8/11/2008,5113.125
8/12/2008,5325.75
8/13/2008,5505.291667
8/14/2008,5390.708333
8/15/2008,5262.25
8/16/2008,4854.458333
8/17/2008,4773.708333
8/18/2008,5667.75
8/19/2008,5865.708333
8/20/2008,5643.375
8/21/2008,5771.833333
8/22/2008,5849.166667
8/23/2008,5415.083333
8/24/2008,5483.208333
8/25/2008,6061.375
8/26/2008,5582.333333
8/27/2008,5253.666667
8/28/2008,5156.041667
8/29/2008,5334.666667
8/30/2008,5183.541667
8/31/2008,4886.625
9/1/2008,4923.541667
9/2/2008,5671.083333
9/3/2008,5961.833333
9/4/2008,6064.041667
9/5/2008,6095.166667
9/6/2008,5209.916667
9/7/2008,4742.541667
9/8/2008,5531.291667
9/9/2008,5413.291667
9/10/2008,5192.541667
9/11/2008,5241.125
9/12/2008,5272.875
9/13/2008,5311.041667
9/14/2008,5609.541667
9/15/2008,5450.666667
9/16/2008,5015.708333
9/17/2008,5006.625
9/18/2008,4985.791667
9/19/2008,4797.333333
9/20/2008,4438.25
9/21/2008,4433.833333
9/22/2008,5028.125
9/23/2008,5080.375
9/24/2008,4988.833333
9/25/2008,4890.541667
9/26/2008,4837.75
9/27/2008,4601.625
9/28/2008,4539.166667
9/29/2008,5022.416667
9/30/2008,4987.541667
10/1/2008,4949.333333
10/2/2008,4904.958333
10/3/2008,4872.5
10/4/2008,4503.208333
10/5/2008,4331.375
10/6/2008,4941.791667
10/7/2008,5073.5
10/8/2008,5074.666667
10/9/2008,4986.625
10/10/2008,4818.666667
10/11/2008,4397.875
10/12/2008,4219.625
10/13/2008,4865.875
10/14/2008,5001.041667
10/15/2008,5123.541667
10/16/2008,5031.708333
10/17/2008,4833.208333
10/18/2008,4627.541667
10/19/2008,4595.291667
10/20/2008,5274.291667
10/21/2008,5270.125
10/22/2008,5338.166667
10/23/2008,5440.291667
10/24/2008,5249.416667
10/25/2008,4685.541667
10/26/2008,4486.5
10/27/2008,5190.958333
10/28/2008,5676.625
10/29/2008,5829.458333
10/30/2008,5631.041667
10/31/2008,5352.583333
11/1/2008,4680.208333
11/2/2008,4488.434783
11/3/2008,5016.708333
11/4/2008,5025.083333
11/5/2008,5029.875
11/6/2008,4977.666667
11/7/2008,4856.875
11/8/2008,4543.125
11/9/2008,4706.5
11/10/2008,5639.625
11/11/2008,5831.541667
11/12/2008,5586.166667
11/13/2008,5434.25
11/14/2008,5065.041667
11/15/2008,4652.5
11/16/2008,5150.833333
11/17/2008,5960.916667
11/18/2008,6320.791667
11/19/2008,6477.208333
11/20/2008,6230.125
11/21/2008,6356.708333
11/22/2008,6241.041667
11/23/2008,5875.125
11/24/2008,6199.375
11/25/2008,5975.833333
11/26/2008,6080.291667
11/27/2008,5296.75
11/28/2008,5226.083333
11/29/2008,5321.416667
11/30/2008,5451.458333
12/1/2008,5775.208333
12/2/2008,6265.125
12/3/2008,6277.083333
12/4/2008,6023.166667
12/5/2008,6415.333333
12/6/2008,6477.958333
12/7/2008,6279.458333
12/8/2008,6928.041667
12/9/2008,6240.791667
12/10/2008,5718.541667
12/11/2008,6178.708333
12/12/2008,6317.041667
12/13/2008,6140.5
12/14/2008,5702.541667
12/15/2008,5496.333333
12/16/2008,6138.541667
12/17/2008,6150.625
12/18/2008,6157.208333
12/19/2008,5981.75
12/20/2008,5838.958333
12/21/2008,6018
12/22/2008,6896.583333
12/23/2008,7043.916667
12/24/2008,5593.541667
12/25/2008,4966.833333
12/26/2008,5678.708333
12/27/2008,5058.666667
12/28/2008,4743.541667
12/29/2008,5599.375
12/30/2008,5710.833333
12/31/2008,6107.791667
1/1/2009,6023.958333
1/2/2009,5883.125
1/3/2009,5588.166667
1/4/2009,5574.083333
1/5/2009,5799.041667
1/6/2009,6324.916667
1/7/2009,6271.333333
1/8/2009,6585.166667
1/9/2009,6645.666667
1/10/2009,6054.625
1/11/2009,5863.25
1/12/2009,6530.458333
1/13/2009,6619.375
1/14/2009,7019.375
1/15/2009,6700.208333
1/16/2009,6032.25
1/17/2009,7003.083333
1/18/2009,6312.958333
1/19/2009,6817.5
1/20/2009,6621.291667
1/21/2009,6855.75
1/22/2009,6808.791667
1/23/2009,6098.125
1/24/2009,5997.125
1/25/2009,6512.541667
1/26/2009,6882.666667
1/27/2009,6830.25
1/28/2009,6662.541667
1/29/2009,6623.458333
1/30/2009,6690.208333
1/31/2009,6503.25
2/1/2009,5516.791667
2/2/2009,6037.333333
2/3/2009,6463.541667
2/4/2009,6694.541667
2/5/2009,6464.166667
2/6/2009,6745.416667
2/7/2009,5548.416667
2/8/2009,4790.541667
2/9/2009,5769.625
2/10/2009,5784.5
2/11/2009,5249.583333
2/12/2009,5303.083333
2/13/2009,5715.916667
2/14/2009,5663.541667
2/15/2009,5529.583333
2/16/2009,6242.375
2/17/2009,6356.958333
2/18/2009,6203.166667
2/19/2009,6266.791667
2/20/2009,6811.125
2/21/2009,6002.333333
2/22/2009,5796.083333
2/23/2009,6772.958333
2/24/2009,6759.375
2/25/2009,6280.375
2/26/2009,5685.166667
2/27/2009,5323.583333
2/28/2009,5449.291667
3/1/2009,5562.375
3/2/2009,6755.416667
3/3/2009,6783.75
3/4/2009,6655.125
3/5/2009,6032.125
3/6/2009,5186.916667
3/7/2009,4399.041667
3/8/2009,4205.608696
3/9/2009,4876.5
3/10/2009,5453.666667
3/11/2009,5225.666667
3/12/2009,5700.041667
3/13/2009,5660.833333
3/14/2009,5159.791667
3/15/2009,4783.166667
3/16/2009,5243.375
3/17/2009,5260.125
3/18/2009,5137.916667
3/19/2009,5076.125
3/20/2009,5455.416667
3/21/2009,5247.333333
3/22/2009,4834.041667
3/23/2009,5287.583333
3/24/2009,5558.625
3/25/2009,5527.708333
3/26/2009,5402.833333
3/27/2009,5048.5
3/28/2009,4497.666667
3/29/2009,4372.25
3/30/2009,5313.625
3/31/2009,5275.416667
4/1/2009,5055.875
4/2/2009,4985.125
4/3/2009,4849.625
4/4/2009,4610
4/5/2009,4319.125
4/6/2009,4938.958333
4/7/2009,5705.625
4/8/2009,5520.791667
4/9/2009,5099.541667
4/10/2009,4636.416667
4/11/2009,4424.75
4/12/2009,4408.25
4/13/2009,5168.041667
4/14/2009,5223.625
4/15/2009,5350.416667
4/16/2009,5128.5
4/17/2009,4753.333333
4/18/2009,4205.916667
4/19/2009,4030.875
4/20/2009,4855.375
4/21/2009,4918.458333
4/22/2009,5109.041667
4/23/2009,4953.541667
4/24/2009,4759.208333
4/25/2009,4315.125
4/26/2009,4451.875
4/27/2009,5231.916667
4/28/2009,5176.625
4/29/2009,4658.208333
4/30/2009,4648.375
5/1/2009,4561.041667
5/2/2009,4063.375
5/3/2009,3993.958333
5/4/2009,4717.25
5/5/2009,4795.916667
5/6/2009,4747.291667
5/7/2009,4685.041667
5/8/2009,4631.916667
5/9/2009,4261.666667
5/10/2009,3878.708333
5/11/2009,4570.875
5/12/2009,4706.083333
5/13/2009,4721.708333
5/14/2009,4755.208333
5/15/2009,4811.583333
5/16/2009,4416.25
5/17/2009,3944.333333
5/18/2009,4596.708333
5/19/2009,4733.375
5/20/2009,4818.75
5/21/2009,4885.458333
5/22/2009,4984.333333
5/23/2009,4631.375
5/24/2009,4425.666667
5/25/2009,4518.708333
5/26/2009,4642.5
5/27/2009,4813.875
5/28/2009,5126.125
5/29/2009,4859.125
5/30/2009,4308.75
5/31/2009,4132.833333
6/1/2009,4698.25
6/2/2009,5334
6/3/2009,5062.041667
6/4/2009,4675.125
6/5/2009,4555.416667
6/6/2009,4243.583333
6/7/2009,4341.041667
6/8/2009,5353.75
6/9/2009,5612.708333
6/10/2009,5301.958333
6/11/2009,5176.25
6/12/2009,5203.541667
6/13/2009,4709.458333
6/14/2009,4455.833333
6/15/2009,5208.166667
6/16/2009,5170.791667
6/17/2009,4934.541667
6/18/2009,5170.541667
6/19/2009,5176.416667
6/20/2009,5019.666667
6/21/2009,4601.708333
6/22/2009,5389.666667
6/23/2009,5533.708333
6/24/2009,5607.958333
6/25/2009,5821.291667
6/26/2009,5692.416667
6/27/2009,4956.416667
6/28/2009,4585.5
6/29/2009,5145.541667
6/30/2009,5041.333333
7/1/2009,4972.625
7/2/2009,4743.458333
7/3/2009,4293.416667
7/4/2009,4174.625
7/5/2009,4174.708333
7/6/2009,5028.75
7/7/2009,5272.5
7/8/2009,5106.791667
7/9/2009,5123.541667
7/10/2009,5255.041667
7/11/2009,4987.791667
7/12/2009,5038.291667
7/13/2009,5318.083333
7/14/2009,5137.916667
7/15/2009,5384.625
7/16/2009,6037.625
7/17/2009,5244.416667
7/18/2009,4447.583333
7/19/2009,4372.125
7/20/2009,4940.75
7/21/2009,5239.208333
7/22/2009,5364.291667
7/23/2009,5477.416667
7/24/2009,5344.791667
7/25/2009,4849.416667
7/26/2009,4807.75
7/27/2009,5646.166667
7/28/2009,5886.458333
7/29/2009,5550.291667
7/30/2009,5663.791667
7/31/2009,5379.375
8/1/2009,5153.708333
8/2/2009,4940.791667
8/3/2009,5485.666667
8/4/2009,5665.333333
8/5/2009,5476.458333
8/6/2009,5318.791667
8/7/2009,5141.625
8/8/2009,4875.791667
8/9/2009,5507.916667
8/10/2009,6070.291667
8/11/2009,6032.291667
8/12/2009,5638.208333
8/13/2009,5760.041667
8/14/2009,5853.875
8/15/2009,5543.458333
8/16/2009,5470.208333
8/17/2009,6110.916667
8/18/2009,6236.666667
8/19/2009,6247.958333
8/20/2009,6295.291667
8/21/2009,5996.916667
8/22/2009,5160.666667
8/23/2009,4804.125
8/24/2009,5396.291667
8/25/2009,5658.5
8/26/2009,5933.25
8/27/2009,5929.291667
8/28/2009,5397.708333
8/29/2009,4982.166667
8/30/2009,4456.583333
8/31/2009,4783.083333
9/1/2009,4748.708333
9/2/2009,4822.166667
9/3/2009,4844.791667
9/4/2009,4896
9/5/2009,4499.125
9/6/2009,4351.375
9/7/2009,4420.541667
9/8/2009,4969.916667
9/9/2009,5057.75
9/10/2009,4906.291667
9/11/2009,4630.666667
9/12/2009,4214.916667
9/13/2009,4305.458333
9/14/2009,5026.791667
9/15/2009,5237.916667
9/16/2009,5072.791667
9/17/2009,4859.541667
9/18/2009,4843.083333
9/19/2009,4270.166667
9/20/2009,4181.75
9/21/2009,4965.125
9/22/2009,5151.5
9/23/2009,5466.75
9/24/2009,5431.125
9/25/2009,4852.041667
9/26/2009,4250.791667
9/27/2009,4100.5
9/28/2009,4633.041667
9/29/2009,4696.25
9/30/2009,4747.125
10/1/2009,4773.708333
10/2/2009,4749.583333
10/3/2009,4206.583333
10/4/2009,4038.208333
10/5/2009,4669.458333
10/6/2009,4777.041667
10/7/2009,4717.083333
10/8/2009,4753.041667
10/9/2009,4737.291667
10/10/2009,4216.625
10/11/2009,4092.916667
10/12/2009,4805.791667
10/13/2009,4812.125
10/14/2009,5140.458333
10/15/2009,5323.416667
10/16/2009,5320.208333
10/17/2009,4968.916667
10/18/2009,4738.625
10/19/2009,5259.625
10/20/2009,5078.166667
10/21/2009,4949.75
10/22/2009,4857.5
10/23/2009,4777.416667
10/24/2009,4362.5
10/25/2009,4202.083333
10/26/2009,4864.833333
10/27/2009,4902.791667
10/28/2009,4832.291667
10/29/2009,4784.875
10/30/2009,4694.5
10/31/2009,4333.458333
11/1/2009,4397.608696
11/2/2009,5079.125
11/3/2009,5221.541667
11/4/2009,5554.333333
11/5/2009,5564.541667
11/6/2009,5447.208333
11/7/2009,4933.5
11/8/2009,4380.666667
11/9/2009,4911.791667
11/10/2009,5017.791667
11/11/2009,5173.708333
11/12/2009,5418.458333
11/13/2009,5131.958333
11/14/2009,4528.833333
11/15/2009,4354.875
11/16/2009,4834.541667
11/17/2009,5081
11/18/2009,5224.958333
11/19/2009,5093.625
11/20/2009,4938.75
11/21/2009,4698
11/22/2009,4585.208333
11/23/2009,5115.958333
11/24/2009,5007.541667
11/25/2009,4919.666667
11/26/2009,4500.583333
11/27/2009,4860.958333
11/28/2009,4869.791667
11/29/2009,4656.875
11/30/2009,5152.875
12/1/2009,5662.791667
12/2/2009,5802.875
12/3/2009,5431.208333
12/4/2009,5603.833333
12/5/2009,5724.083333
12/6/2009,5797
12/7/2009,6366.916667
12/8/2009,6108.5
12/9/2009,5920.958333
12/10/2009,6452.541667
12/11/2009,6830.708333
12/12/2009,6037.333333
12/13/2009,5716.916667
12/14/2009,5717.25
12/15/2009,5796.166667
12/16/2009,6388.208333
12/17/2009,6637.375
12/18/2009,6494.875
12/19/2009,6310.791667
12/20/2009,6006.375
12/21/2009,6340.333333
12/22/2009,6276.375
12/23/2009,6264.5
12/24/2009,6008.791667
12/25/2009,5513.583333
12/26/2009,5151.333333
12/27/2009,5291.25
12/28/2009,6173.75
12/29/2009,6578.541667
12/30/2009,6614.875
12/31/2009,5957.125
1/1/2010,5618.75
1/2/2010,6477.5
1/3/2010,7021.458333
1/4/2010,7195.583333
1/5/2010,7067
1/6/2010,7009.458333
1/7/2010,6814.083333
1/8/2010,7012.291667
1/9/2010,6581.041667
1/10/2010,6717.583333
1/11/2010,7136
1/12/2010,6907.583333
1/13/2010,6747.458333
1/14/2010,6443.25
1/15/2010,6077.5
1/16/2010,5468.5
1/17/2010,5478.875
1/18/2010,5778.875
1/19/2010,6063.333333
1/20/2010,6134.458333
1/21/2010,6297.458333
1/22/2010,6129.375
1/23/2010,5545.166667
1/24/2010,5477.333333
1/25/2010,5517.625
1/26/2010,6265.791667
1/27/2010,6450.041667
1/28/2010,6420.166667
1/29/2010,7174.541667
1/30/2010,6997.041667
1/31/2010,6575.75
2/1/2010,6736.291667
2/2/2010,6679.625
2/3/2010,6500.833333
2/4/2010,6349.666667
2/5/2010,6446.625
2/6/2010,5689.25
2/7/2010,6041.041667
2/8/2010,6551.166667
2/9/2010,6772.916667
2/10/2010,6876.541667
2/11/2010,6671.791667
2/12/2010,6518
2/13/2010,6378.708333
2/14/2010,6198.75
2/15/2010,6906.166667
2/16/2010,6855.458333
2/17/2010,6774.75
2/18/2010,6576.5
2/19/2010,6202.458333
2/20/2010,5922.958333
2/21/2010,5592.083333
2/22/2010,6071.208333
2/23/2010,6181.416667
2/24/2010,6071.75
2/25/2010,6428.958333
2/26/2010,6849.416667
2/27/2010,6044.541667
2/28/2010,5720.041667
3/1/2010,6091.791667
3/2/2010,6215.875
3/3/2010,6268.833333
3/4/2010,6163.041667
3/5/2010,6043.708333
3/6/2010,5582.25
3/7/2010,5256.541667
3/8/2010,5649.916667
3/9/2010,5594.458333
3/10/2010,5432.416667
3/11/2010,5191.125
3/12/2010,5075.416667
3/13/2010,5001.666667
3/14/2010,4870.565217
3/15/2010,5542.083333
3/16/2010,5367.791667
3/17/2010,5300.791667
3/18/2010,5172.083333
3/19/2010,4999.041667
3/20/2010,4502.708333
3/21/2010,4291.583333
3/22/2010,4805.083333
3/23/2010,5272.666667
3/24/2010,5186.125
3/25/2010,5128.583333
3/26/2010,5201.875
3/27/2010,5115.958333
3/28/2010,4999.208333
3/29/2010,5227
3/30/2010,5266.25
3/31/2010,5189.125
4/1/2010,4899.166667
4/2/2010,4531.75
4/3/2010,4274.291667
4/4/2010,3999.958333
4/5/2010,4715.041667
4/6/2010,5078.25
4/7/2010,5189.375
4/8/2010,4988.375
4/9/2010,4871.333333
4/10/2010,4610.166667
4/11/2010,4342.541667
4/12/2010,4746.666667
4/13/2010,4927
4/14/2010,4999.708333
4/15/2010,4950.5
4/16/2010,4665.666667
4/17/2010,4333.958333
4/18/2010,4550.958333
4/19/2010,4939.125
4/20/2010,4904.875
4/21/2010,4828.833333
4/22/2010,4812.125
4/23/2010,4718.416667
4/24/2010,4360.083333
4/25/2010,4266.041667
4/26/2010,4817.25
4/27/2010,4881.083333
4/28/2010,5119.916667
4/29/2010,5020.625
4/30/2010,4825.083333
5/1/2010,4571
5/2/2010,4662.125
5/3/2010,5239.208333
5/4/2010,5080.5
5/5/2010,5101
5/6/2010,5078.208333
5/7/2010,4920.208333
5/8/2010,4413.5
5/9/2010,4219.375
5/10/2010,4959.583333
5/11/2010,5197.166667
5/12/2010,5032
5/13/2010,4974.5
5/14/2010,5174.333333
5/15/2010,4504.416667
5/16/2010,4266.25
5/17/2010,4798.916667
5/18/2010,4858.416667
5/19/2010,4846.75
5/20/2010,4951.375
5/21/2010,4920.416667
5/22/2010,4507.333333
5/23/2010,4446.75
5/24/2010,5106.041667
5/25/2010,5440.708333
5/26/2010,5722.791667
5/27/2010,6025.208333
5/28/2010,5542
5/29/2010,5029.916667
5/30/2010,5012.541667
5/31/2010,5227.333333
6/1/2010,5712
6/2/2010,5931.708333
6/3/2010,5848.708333
6/4/2010,5911.666667
6/5/2010,5234.875
6/6/2010,4873.416667
6/7/2010,4934.458333
6/8/2010,4969.916667
6/9/2010,4972.708333
6/10/2010,5475.375
6/11/2010,5451.833333
6/12/2010,5482.791667
6/13/2010,5494.833333
6/14/2010,5932.083333
6/15/2010,5682.625
6/16/2010,5941.458333
6/17/2010,5591.666667
6/18/2010,5579.458333
6/19/2010,5610.416667
6/20/2010,5573.25
6/21/2010,6149.333333
6/22/2010,6296.791667
6/23/2010,6526.125
6/24/2010,6385.625
6/25/2010,5966.458333
6/26/2010,5610.041667
6/27/2010,5966.875
6/28/2010,6387.333333
6/29/2010,5944.833333
6/30/2010,5252.833333
7/1/2010,5010.458333
7/2/2010,4974.625
7/3/2010,4819.708333
7/4/2010,5097.333333
7/5/2010,5931.958333
7/6/2010,6733.791667
7/7/2010,6847.333333
7/8/2010,6812.916667
7/9/2010,6346.75
7/10/2010,5504.583333
7/11/2010,5340.916667
7/12/2010,5742.875
7/13/2010,5984.75
7/14/2010,6080.75
7/15/2010,6444.708333
7/16/2010,6390.375
7/17/2010,5965.125
7/18/2010,5968.333333
7/19/2010,6482.458333
7/20/2010,6243.791667
7/21/2010,6467.041667
7/22/2010,6607.916667
7/23/2010,6616.083333
7/24/2010,6814.541667
7/25/2010,5998.041667
7/26/2010,6019.375
7/27/2010,5990.75
7/28/2010,6429.791667
7/29/2010,6505.75
7/30/2010,5572.541667
7/31/2010,5109
8/1/2010,5090.416667
8/2/2010,5758.25
8/3/2010,5949.125
8/4/2010,6338.291667
8/5/2010,6047.291667
8/6/2010,5898.208333
8/7/2010,5156.166667
8/8/2010,5180.833333
8/9/2010,6266.166667
8/10/2010,6816.041667
8/11/2010,6916.708333
8/12/2010,6569.083333
8/13/2010,5980.833333
8/14/2010,5480.291667
8/15/2010,5549.5
8/16/2010,6468.208333
8/17/2010,6206.958333
8/18/2010,5671.5
8/19/2010,5988.416667
8/20/2010,6190.416667
8/21/2010,5683.791667
8/22/2010,5464.791667
8/23/2010,5613
8/24/2010,5348.416667
8/25/2010,5509.75
8/26/2010,5616.583333
8/27/2010,5286.416667
8/28/2010,5012.458333
8/29/2010,5345.333333
8/30/2010,6215.166667
8/31/2010,6387.75
9/1/2010,6502.208333
9/2/2010,6495.458333
9/3/2010,5973.208333
9/4/2010,4496.875
9/5/2010,4071
9/6/2010,4313.666667
9/7/2010,5518.75
9/8/2010,5650.875
9/9/2010,4925.458333
9/10/2010,4679.25
9/11/2010,4346.333333
9/12/2010,4351.75
9/13/2010,4959.833333
9/14/2010,5042.375
9/15/2010,5085.291667
9/16/2010,4953.083333
9/17/2010,4864.333333
9/18/2010,4441.375
9/19/2010,4507.666667
9/20/2010,5076.208333
9/21/2010,5165.75
9/22/2010,5624.75
9/23/2010,5832.041667
9/24/2010,5940.375
9/25/2010,5200.208333
9/26/2010,4305.916667
9/27/2010,4938.333333
9/28/2010,5096.833333
9/29/2010,4761.958333
9/30/2010,4801
10/1/2010,4658.583333
10/2/2010,4217.666667
10/3/2010,4131.875
10/4/2010,4807.041667
10/5/2010,4996.666667
10/6/2010,5022.583333
10/7/2010,4836.625
10/8/2010,4706
10/9/2010,4305.583333
10/10/2010,4123.833333
10/11/2010,4827.875
10/12/2010,4882.041667
10/13/2010,4805.041667
10/14/2010,4879.5
10/15/2010,4881.291667
10/16/2010,4463.416667
10/17/2010,4286.541667
10/18/2010,4868.875
10/19/2010,4980.791667
10/20/2010,5091.916667
10/21/2010,5054.666667
10/22/2010,5049.333333
10/23/2010,4633.916667
10/24/2010,4248.416667
10/25/2010,4798.333333
10/26/2010,4952
10/27/2010,4960.333333
10/28/2010,4869
10/29/2010,5030.375
10/30/2010,4804.708333
10/31/2010,4541.791667
11/1/2010,5310.333333
11/2/2010,5561.208333
11/3/2010,5445.875
11/4/2010,5306.125
11/5/2010,5308.375
11/6/2010,5151.791667
11/7/2010,5062.782609
11/8/2010,5437.458333
11/9/2010,5340.166667
11/10/2010,5316.708333
11/11/2010,5314.625
11/12/2010,5362.875
11/13/2010,4987.125
11/14/2010,4796.75
11/15/2010,5242.708333
11/16/2010,5389.375
11/17/2010,5293.291667
11/18/2010,5562.875
11/19/2010,5452.125
11/20/2010,5065.958333
11/21/2010,4884.583333
11/22/2010,5040.291667
11/23/2010,5100.166667
11/24/2010,5464.916667
11/25/2010,4809.375
11/26/2010,4817.041667
11/27/2010,5427.875
11/28/2010,5261.875
11/29/2010,5718.583333
11/30/2010,5453.666667
12/1/2010,5723.583333
12/2/2010,6334.166667
12/3/2010,6234.5
12/4/2010,6001.166667
12/5/2010,6074.583333
12/6/2010,6838.875
12/7/2010,7093.041667
12/8/2010,6970.291667
12/9/2010,6861.5
12/10/2010,6718.26087
12/11/2010,5967.75
12/12/2010,5699
12/13/2010,6926.666667
12/14/2010,7310.333333
12/15/2010,7474.208333
12/16/2010,7432.958333
12/17/2010,6970.333333
12/18/2010,6347.583333
12/19/2010,6457.458333
12/20/2010,6864.208333
12/21/2010,6694
12/22/2010,6490.541667
12/23/2010,6467
12/24/2010,5963.791667
12/25/2010,5672.458333
12/26/2010,6041.166667
12/27/2010,6672.458333
12/28/2010,6477.75
12/29/2010,6107.041667
12/30/2010,6100.166667
12/31/2010,5425.083333
1/1/2011,4987.125
1/2/2011,5133.916667
1/3/2011,6410.791667
1/4/2011,6438.916667
1/5/2011,6468.25
1/6/2011,6660.375
1/7/2011,6563.958333
1/8/2011,6557.125
1/9/2011,6679.791667
1/10/2011,7076.708333
1/11/2011,7023.958333
1/12/2011,7056.166667
1/13/2011,7037.291667
1/14/2011,6826.916667
1/15/2011,6208.083333
1/16/2011,5951.166667
1/17/2011,6773.75
1/18/2011,6490.875
1/19/2011,6323.666667
1/20/2011,6549.583333
1/21/2011,6898.625
1/22/2011,7070.416667
1/23/2011,6740.916667
1/24/2011,6933.25
1/25/2011,6521.125
1/26/2011,6592.416667
1/27/2011,6585.541667
1/28/2011,6571.958333
1/29/2011,6288.916667
1/30/2011,5931.291667
1/31/2011,6714.5
2/1/2011,6518.416667
2/2/2011,6398.666667
2/3/2011,6792.25
2/4/2011,6693.875
2/5/2011,6055.083333
2/6/2011,5667.125
2/7/2011,6108.791667
2/8/2011,6657.166667
2/9/2011,7217.041667
2/10/2011,7030.375
2/11/2011,6812.5
2/12/2011,6274.666667
2/13/2011,5629.75
2/14/2011,5800.583333
2/15/2011,6231.458333
2/16/2011,6023.375
2/17/2011,5401.166667
2/18/2011,5025.958333
2/19/2011,5223.166667
2/20/2011,5535.125
2/21/2011,6071.625
2/22/2011,6538.708333
2/23/2011,6446.083333
2/24/2011,6385.375
2/25/2011,6103.041667
2/26/2011,5747.208333
2/27/2011,5063.25
2/28/2011,5424.583333
3/1/2011,5952
3/2/2011,5916.458333
3/3/2011,6280.5
3/4/2011,5866.375
3/5/2011,5105.666667
3/6/2011,5087.458333
3/7/2011,5966.625
3/8/2011,5977.25
3/9/2011,6050.958333
3/10/2011,5689.791667
3/11/2011,5943.5
3/12/2011,5211.583333
3/13/2011,4955.217391
3/14/2011,5576
3/15/2011,5802.75
3/16/2011,5579.958333
3/17/2011,5322.041667
3/18/2011,4905.291667
3/19/2011,4496.041667
3/20/2011,4769
3/21/2011,5127.125
3/22/2011,5025.041667
3/23/2011,5304.875
3/24/2011,5722.875
3/25/2011,5973.375
3/26/2011,5512.958333
3/27/2011,5372.208333
3/28/2011,6001.25
3/29/2011,5939.166667
3/30/2011,5955.166667
3/31/2011,6024
4/1/2011,5787.708333
4/2/2011,5317.625
4/3/2011,4939.208333
4/4/2011,5122.166667
4/5/2011,5271.208333
4/6/2011,5546.041667
4/7/2011,5187.583333
4/8/2011,5237.625
4/9/2011,4880.208333
4/10/2011,4474.958333
4/11/2011,4948.541667
4/12/2011,5020.916667
4/13/2011,5236.791667
4/14/2011,5145.125
4/15/2011,4875.541667
4/16/2011,4657.166667
4/17/2011,4552.833333
4/18/2011,4919.5
4/19/2011,5028.541667
4/20/2011,4931.125
4/21/2011,4872
4/22/2011,5025.125
4/23/2011,4526.166667
4/24/2011,4114.666667
4/25/2011,4959.041667
4/26/2011,5150.166667
4/27/2011,5127.791667
4/28/2011,4909.25
4/29/2011,4714.083333
4/30/2011,4368.375
5/1/2011,4268.083333
5/2/2011,4869.833333
5/3/2011,5062.083333
5/4/2011,5040.541667
5/5/2011,5054.041667
5/6/2011,4864.875
5/7/2011,4290
5/8/2011,4037.041667
5/9/2011,4704.75
5/10/2011,4872.875
5/11/2011,5016.75
5/12/2011,5068.708333
5/13/2011,4958.125
5/14/2011,4472.5
5/15/2011,4244.333333
